,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument,octave,note_value,note_value_nmd,note_name,angle
2446,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,276480,144.0,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7818,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,276717,144.1234375,960,2.0_36.0,Distortion Guitar,4.0,6.0,6,F#,180
7817,2.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,276717,144.1234375,960,2.0_36.0,Distortion Guitar,5.0,1.0,7,G,30
2448,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,276720,144.125,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2450,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,276960,144.25,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7821,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,277197,144.3734375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2452,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,277200,144.375,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7823,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,277437,144.4984375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2454,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,277440,144.5,960,0.0_36.0,Distortion Guitar,3.0,6.0,6,F#,180
7826,2.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,277677,144.6234375,960,2.0_36.0,Distortion Guitar,4.0,5.0,11,B,150
7825,2.0,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,277677,144.6234375,960,2.0_36.0,Distortion Guitar,5.0,0.0,0,C,0
2456,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,277680,144.625,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2458,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,277920,144.75,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7829,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,278157,144.8734375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2460,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,278160,144.875,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7831,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,278397,144.9984375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2462,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,278400,145.0,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2464,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,278640,145.125,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7833,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,278877,145.2484375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2466,0.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,278880,145.25,960,0.0_36.0,Distortion Guitar,4.0,7.0,1,C#,210
2467,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,278880,145.25,960,0.0_36.0,Distortion Guitar,4.0,0.0,0,C,0
7841,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,278937,145.2796875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
7838,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,278937,145.2796875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
7843,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,279177,145.4046875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2470,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,279360,145.5,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2472,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,279600,145.625,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7845,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,279657,145.6546875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2474,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,279840,145.75,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7848,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,279897,145.7796875,960,2.0_36.0,Distortion Guitar,4.0,4.0,4,E,120
7847,2.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,279897,145.7796875,960,2.0_36.0,Distortion Guitar,4.0,11.0,5,F,330
2476,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,280080,145.875,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2478,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,280320,146.0,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7851,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,280377,146.0296875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2480,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,280560,146.125,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7853,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,280617,146.1546875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2482,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,280800,146.25,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7856,2.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,280857,146.2796875,960,2.0_36.0,Distortion Guitar,4.0,2.0,2,D,60
7855,2.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,280857,146.2796875,960,2.0_36.0,Distortion Guitar,4.0,9.0,3,D#,270
2484,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,281040,146.375,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2486,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,281280,146.5,960,0.0_36.0,Distortion Guitar,3.0,6.0,6,F#,180
7859,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,281337,146.5296875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2488,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,281520,146.625,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7861,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,281577,146.6546875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2490,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,281760,146.75,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2492,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,282000,146.875,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7863,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,282057,146.9046875,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
7868,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,282117,146.9359375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
7871,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,282117,146.9359375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2494,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,282240,147.0,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7873,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,282357,147.0609375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2496,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,282480,147.125,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2498,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,282720,147.25,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7875,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,282837,147.3109375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2500,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,282960,147.375,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7878,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,283077,147.4359375,960,2.0_36.0,Distortion Guitar,3.0,6.0,6,F#,180
7877,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,283077,147.4359375,960,2.0_36.0,Distortion Guitar,4.0,1.0,7,G,30
2502,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,283200,147.5,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
2504,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,283440,147.625,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7881,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,283557,147.6859375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2506,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,283680,147.75,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7883,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,283797,147.8109375,960,2.0_36.0,Distortion Guitar,3.0,3.0,9,A,90
2508,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,283920,147.875,960,0.0_36.0,Distortion Guitar,3.0,8.0,8,G#,240
7886,2.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,284037,147.9359375,960,2.0_36.0,Distortion Guitar,3.0,4.0,4,E,120
7885,2.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,284037,147.9359375,960,2.0_36.0,Distortion Guitar,3.0,11.0,5,F,330
2510,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,284160,148.0,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
2512,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,284400,148.125,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
7890,2.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,284517,148.1859375,960,2.0_37.0,Distortion Guitar,3.0,5.0,11,B,150
7889,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,284517,148.1859375,960,2.0_37.0,Distortion Guitar,4.0,0.0,0,C,0
2514,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,284640,148.25,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
2516,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,284880,148.375,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
2518,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,285120,148.5,960,0.0_37.0,Distortion Guitar,3.0,6.0,6,F#,180
2520,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,285360,148.625,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
2522,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,285600,148.75,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
2524,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,285840,148.875,960,0.0_37.0,Distortion Guitar,3.0,8.0,8,G#,240
2527,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,286080,149.0,960,0.0_37.0,Distortion Guitar,3.0,9.0,3,D#,270
2526,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,286080,149.0,960,0.0_37.0,Distortion Guitar,4.0,4.0,4,E,120
2531,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,287040,149.5,960,0.0_37.0,Distortion Guitar,3.0,5.0,11,B,150
2530,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,287040,149.5,960,0.0_37.0,Distortion Guitar,4.0,0.0,0,C,0
7894,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,287397,149.6859375,960,2.0_37.0,Distortion Guitar,3.0,6.0,6,F#,180
7893,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,287397,149.6859375,960,2.0_37.0,Distortion Guitar,4.0,1.0,7,G,30
7897,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,288357,150.1859375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7899,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,288597,150.3109375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7901,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,288837,150.4359375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7903,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,289077,150.5609375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7905,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,289317,150.6859375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7907,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,289557,150.8109375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7909,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,289797,150.9359375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
2535,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,289920,151.0,960,0.0_37.0,Distortion Guitar,3.0,6.0,6,F#,180
2534,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,289920,151.0,960,0.0_37.0,Distortion Guitar,4.0,1.0,7,G,30
7911,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,290037,151.0609375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7913,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,290277,151.1859375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7915,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,290517,151.3109375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7917,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,290757,151.4359375,960,2.0_37.0,Distortion Guitar,4.0,1.0,7,G,30
7918,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,290757,151.4359375,960,2.0_37.0,Distortion Guitar,3.0,6.0,6,F#,180
2538,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,290880,151.5,960,0.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
2540,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,291120,151.625,960,0.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7921,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,291237,151.6859375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
2542,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,291360,151.75,960,0.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7923,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,291477,151.8109375,960,2.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
2544,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,291600,151.875,960,0.0_37.0,Distortion Guitar,3.0,3.0,9,A,90
7926,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,291717,151.9359375,960,2.0_37.0,Distortion Guitar,3.0,6.0,6,F#,180
7925,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,291717,151.9359375,960,2.0_37.0,Distortion Guitar,4.0,1.0,7,G,30
2546,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,291840,152.0,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2548,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,292080,152.125,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7930,2.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,292197,152.1859375,960,2.0_38.0,Distortion Guitar,3.0,5.0,11,B,150
7929,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,292197,152.1859375,960,2.0_38.0,Distortion Guitar,4.0,0.0,0,C,0
2550,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,292320,152.25,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2552,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,292560,152.375,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2554,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,292800,152.5,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2556,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,293040,152.625,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2558,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,293280,152.75,960,0.0_38.0,Distortion Guitar,4.0,1.0,7,G,30
2559,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,293280,152.75,960,0.0_38.0,Distortion Guitar,3.0,6.0,6,F#,180
2562,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,293760,153.0,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2564,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,294000,153.125,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2566,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,294240,153.25,960,0.0_38.0,Distortion Guitar,4.0,1.0,7,G,30
2567,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,294240,153.25,960,0.0_38.0,Distortion Guitar,3.0,6.0,6,F#,180
2570,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,294720,153.5,960,0.0_38.0,Distortion Guitar,4.0,0.0,0,C,0
2571,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,294720,153.5,960,0.0_38.0,Distortion Guitar,3.0,5.0,11,B,150
7933,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,295077,153.6859375,960,2.0_38.0,Distortion Guitar,4.0,4.0,4,E,120
7934,2.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,295077,153.6859375,960,2.0_38.0,Distortion Guitar,3.0,9.0,3,D#,270
7937,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,296037,154.1859375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7939,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,296277,154.3109375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7941,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,296517,154.4359375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7943,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,296757,154.5609375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7945,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,296997,154.6859375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7947,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,297237,154.8109375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7949,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,297477,154.9359375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2574,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,297600,155.0,960,0.0_38.0,Distortion Guitar,4.0,4.0,4,E,120
2575,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,297600,155.0,960,0.0_38.0,Distortion Guitar,3.0,9.0,3,D#,270
7951,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,297717,155.0609375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7953,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,297957,155.1859375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7955,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,298197,155.3109375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7957,2.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,298437,155.4359375,960,2.0_38.0,Distortion Guitar,3.0,10.0,10,A#,300
7958,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,298437,155.4359375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2578,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,298560,155.5,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2580,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,298800,155.625,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7961,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,298917,155.6859375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2582,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,299040,155.75,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7963,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,299157,155.8109375,960,2.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
2584,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,299280,155.875,960,0.0_38.0,Distortion Guitar,3.0,3.0,9,A,90
7966,2.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,299397,155.9359375,960,2.0_38.0,Distortion Guitar,3.0,4.0,4,E,120
7965,2.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,299397,155.9359375,960,2.0_38.0,Distortion Guitar,3.0,11.0,5,F,330
2586,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,299520,156.0,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2588,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,299760,156.125,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7970,2.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,299877,156.1859375,960,2.0_39.0,Distortion Guitar,3.0,5.0,11,B,150
7969,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,299877,156.1859375,960,2.0_39.0,Distortion Guitar,4.0,0.0,0,C,0
2590,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,300000,156.25,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2592,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,300240,156.375,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2594,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,300480,156.5,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2596,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,300720,156.625,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2599,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,300960,156.75,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2598,0.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,300960,156.75,960,0.0_39.0,Distortion Guitar,3.0,10.0,10,A#,300
2602,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,301440,157.0,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2604,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,301680,157.125,960,0.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2606,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,301920,157.25,960,0.0_39.0,Distortion Guitar,3.0,11.0,5,F,330
2607,0.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,301920,157.25,960,0.0_39.0,Distortion Guitar,3.0,4.0,4,E,120
2610,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,302400,157.5,960,0.0_39.0,Distortion Guitar,4.0,0.0,0,C,0
2611,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,302400,157.5,960,0.0_39.0,Distortion Guitar,3.0,5.0,11,B,150
7973,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,302757,157.6859375,960,2.0_39.0,Distortion Guitar,4.0,1.0,7,G,30
7974,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,302757,157.6859375,960,2.0_39.0,Distortion Guitar,3.0,6.0,6,F#,180
7977,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,303717,158.1859375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7979,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,303957,158.3109375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7981,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,304197,158.4359375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7983,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,304437,158.5609375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7985,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,304677,158.6859375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7987,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,304917,158.8109375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7989,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,305157,158.9359375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
2615,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,305280,159.0,960,0.0_39.0,Distortion Guitar,3.0,6.0,6,F#,180
2614,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,305280,159.0,960,0.0_39.0,Distortion Guitar,4.0,1.0,7,G,30
7991,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,305397,159.0609375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7993,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,305637,159.1859375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7995,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,305877,159.3109375,960,2.0_39.0,Distortion Guitar,3.0,3.0,9,A,90
7997,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,306117,159.4359375,960,2.0_39.0,Distortion Guitar,4.0,1.0,7,G,30
7998,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,306117,159.4359375,960,2.0_39.0,Distortion Guitar,3.0,6.0,6,F#,180
