,channel,control,data,name,note,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb
4246,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,16652,43.36458333333333,192
4247,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,16652,43.36458333333333,192
4248,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,16652,43.36458333333333,192
4249,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,16704,43.5,192
4250,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,16704,43.5,192
4251,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,16704,43.5,192
4252,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,16748,43.61458333333333,192
4253,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,16748,43.61458333333333,192
4254,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,16748,43.61458333333333,192
4255,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,16800,43.75,192
4256,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,16800,43.75,192
4257,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,16800,43.75,192
4258,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,16844,43.86458333333333,192
4259,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,16844,43.86458333333333,192
4260,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,16844,43.86458333333333,192
4261,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,16896,44.0,192
4262,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,16896,44.0,192
4263,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,16896,44.0,192
4264,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,16940,44.11458333333333,192
4265,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,16940,44.11458333333333,192
4266,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,16940,44.11458333333333,192
4267,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,16992,44.25,192
4268,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,16992,44.25,192
4269,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,16992,44.25,192
4270,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,17036,44.36458333333333,192
4271,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17036,44.36458333333333,192
4272,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,17036,44.36458333333333,192
4273,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,17088,44.5,192
4274,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,17088,44.5,192
4275,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,17088,44.5,192
4276,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,17132,44.61458333333333,192
4277,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17132,44.61458333333333,192
4278,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,17132,44.61458333333333,192
4279,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,17184,44.75,192
4280,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,17184,44.75,192
4281,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,17184,44.75,192
4282,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,17228,44.86458333333333,192
4283,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,17228,44.86458333333333,192
4284,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17228,44.86458333333333,192
4285,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,17280,45.0,192
4286,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,17280,45.0,192
4287,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,17280,45.0,192
4288,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,17324,45.11458333333333,192
4289,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,17324,45.11458333333333,192
4290,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,17324,45.11458333333333,192
4291,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,17376,45.25,192
4292,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,17376,45.25,192
4293,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,17376,45.25,192
4294,0.0,,,,53.0,,,,,44,note_on,,0.0,53.0,0.0,17420,45.36458333333333,192
4295,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17420,45.36458333333333,192
4296,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,17420,45.36458333333333,192
4297,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,17472,45.5,192
4298,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,17472,45.5,192
4299,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,17472,45.5,192
4300,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,17516,45.61458333333333,192
4301,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,17516,45.61458333333333,192
4302,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17516,45.61458333333333,192
4303,0.0,,,,48.0,,,,,52,note_on,,100.0,48.0,100.0,17568,45.75,192
4304,0.0,,,,48.0,,,,,44,note_on,,0.0,48.0,0.0,17612,45.86458333333333,192
4305,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,17664,46.0,192
4306,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,17664,46.0,192
4307,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,17664,46.0,192
4308,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,17708,46.11458333333333,192
4309,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,17708,46.11458333333333,192
4310,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17708,46.11458333333333,192
4311,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,17760,46.25,192
4312,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,17760,46.25,192
4313,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,17760,46.25,192
4314,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,17804,46.36458333333333,192
4315,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,17804,46.36458333333333,192
4316,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,17804,46.36458333333333,192
4317,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,17856,46.5,192
4318,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,17856,46.5,192
4319,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,17856,46.5,192
4320,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,17900,46.61458333333333,192
4321,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,17900,46.61458333333333,192
4322,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17900,46.61458333333333,192
4323,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,17952,46.75,192
4324,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,17952,46.75,192
4325,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,17952,46.75,192
4326,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,17996,46.86458333333333,192
4327,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,17996,46.86458333333333,192
4328,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,17996,46.86458333333333,192
4329,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,18048,47.0,192
4330,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,18048,47.0,192
4331,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18048,47.0,192
4332,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,18092,47.11458333333333,192
4333,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18092,47.11458333333333,192
4334,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,18092,47.11458333333333,192
4335,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,18144,47.25,192
4336,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,18144,47.25,192
4337,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18144,47.25,192
4338,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,18188,47.36458333333333,192
4339,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,18188,47.36458333333333,192
4340,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18188,47.36458333333333,192
4341,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,18240,47.5,192
4342,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18240,47.5,192
4343,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,18240,47.5,192
4344,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,18284,47.61458333333333,192
4345,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18284,47.61458333333333,192
4346,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,18284,47.61458333333333,192
4347,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,18336,47.75,192
4348,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,18336,47.75,192
4349,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,18336,47.75,192
4350,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,18380,47.86458333333333,192
4351,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,18380,47.86458333333333,192
4352,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18380,47.86458333333333,192
4353,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,18432,48.0,192
4354,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18432,48.0,192
4355,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,18432,48.0,192
4356,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,18476,48.11458333333333,192
4357,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,18476,48.11458333333333,192
4358,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18476,48.11458333333333,192
4359,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,18528,48.25,192
4360,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,18528,48.25,192
4361,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,18528,48.25,192
4362,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,18572,48.36458333333333,192
4363,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,18572,48.36458333333333,192
4364,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18572,48.36458333333333,192
4365,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,18624,48.5,192
4366,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18624,48.5,192
4367,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,18624,48.5,192
4368,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,18668,48.61458333333333,192
4369,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18668,48.61458333333333,192
4370,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,18668,48.61458333333333,192
4371,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,18720,48.75,192
4372,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,18720,48.75,192
4373,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18720,48.75,192
4374,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,18764,48.86458333333333,192
4375,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18764,48.86458333333333,192
4376,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,18764,48.86458333333333,192
4377,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,18816,49.0,192
4378,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18816,49.0,192
4379,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,18816,49.0,192
4380,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,18860,49.11458333333333,192
4381,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,18860,49.11458333333333,192
4382,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,18860,49.11458333333333,192
4383,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,18912,49.25,192
4384,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,18912,49.25,192
4385,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,18912,49.25,192
4386,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,18956,49.36458333333333,192
4387,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,18956,49.36458333333333,192
4388,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,18956,49.36458333333333,192
4389,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,19008,49.5,192
4390,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19008,49.5,192
4391,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19008,49.5,192
4392,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,19052,49.61458333333333,192
4393,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,19052,49.61458333333333,192
4394,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19052,49.61458333333333,192
4395,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,19104,49.75,192
4396,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19104,49.75,192
4397,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19104,49.75,192
4398,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,19148,49.86458333333333,192
4399,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19148,49.86458333333333,192
4400,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19148,49.86458333333333,192
4401,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,19200,50.0,192
4402,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19200,50.0,192
4403,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,19200,50.0,192
4404,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,19244,50.11458333333333,192
4405,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19244,50.11458333333333,192
4406,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19244,50.11458333333333,192
4407,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,19296,50.25,192
4408,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,19296,50.25,192
4409,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19296,50.25,192
4410,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,19340,50.36458333333333,192
4411,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,19340,50.36458333333333,192
4412,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19340,50.36458333333333,192
4413,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,19392,50.5,192
4414,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19392,50.5,192
4415,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19392,50.5,192
4416,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,19436,50.61458333333333,192
4417,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19436,50.61458333333333,192
4418,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19436,50.61458333333333,192
4419,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,19488,50.75,192
4420,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,19488,50.75,192
4421,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19488,50.75,192
4422,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,19532,50.86458333333333,192
4423,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19532,50.86458333333333,192
4424,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19532,50.86458333333333,192
4425,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,19584,51.0,192
4426,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19584,51.0,192
4427,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19584,51.0,192
4428,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,19628,51.11458333333333,192
4429,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,19628,51.11458333333333,192
4430,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19628,51.11458333333333,192
4431,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,19680,51.25,192
4432,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19680,51.25,192
4433,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19680,51.25,192
4434,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,19724,51.36458333333333,192
4435,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,19724,51.36458333333333,192
4436,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19724,51.36458333333333,192
4437,0.0,,,,62.0,,,,,52,note_on,,100.0,62.0,100.0,19776,51.5,192
4438,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19776,51.5,192
4439,0.0,,,,59.0,,,,,0,note_on,,100.0,59.0,100.0,19776,51.5,192
4440,0.0,,,,59.0,,,,,44,note_on,,0.0,59.0,0.0,19820,51.61458333333333,192
4441,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,19820,51.61458333333333,192
4442,0.0,,,,62.0,,,,,0,note_on,,0.0,62.0,0.0,19820,51.61458333333333,192
4443,0.0,,,,59.0,,,,,52,note_on,,100.0,59.0,100.0,19872,51.75,192
4444,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,19872,51.75,192
4445,0.0,,,,62.0,,,,,0,note_on,,100.0,62.0,100.0,19872,51.75,192
4446,0.0,,,,62.0,,,,,44,note_on,,0.0,62.0,0.0,19916,51.86458333333333,192
4447,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,19916,51.86458333333333,192
4448,0.0,,,,59.0,,,,,0,note_on,,0.0,59.0,0.0,19916,51.86458333333333,192
4449,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,19968,52.0,192
4450,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,19968,52.0,192
4451,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,19968,52.0,192
4452,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20012,52.11458333333333,192
4453,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20012,52.11458333333333,192
4454,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,20012,52.11458333333333,192
4455,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,20064,52.25,192
4456,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20064,52.25,192
4457,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,20064,52.25,192
4458,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,20108,52.36458333333333,192
4459,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,20108,52.36458333333333,192
4460,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20108,52.36458333333333,192
4461,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,20160,52.5,192
4462,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20160,52.5,192
4463,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,20160,52.5,192
4464,0.0,,,,57.0,,,,,44,note_on,,0.0,57.0,0.0,20204,52.61458333333333,192
4465,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,20204,52.61458333333333,192
4466,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20204,52.61458333333333,192
4467,0.0,,,,57.0,,,,,52,note_on,,100.0,57.0,100.0,20256,52.75,192
4468,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,20256,52.75,192
4469,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20256,52.75,192
4470,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20300,52.86458333333333,192
4471,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20300,52.86458333333333,192
4472,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,20300,52.86458333333333,192
4473,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,20352,53.0,192
4474,0.0,,,,53.0,,,,,0,note_on,,100.0,53.0,100.0,20352,53.0,192
4475,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,20352,53.0,192
4476,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20396,53.11458333333333,192
4477,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,20396,53.11458333333333,192
4478,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20396,53.11458333333333,192
4479,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,20448,53.25,192
4480,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,20448,53.25,192
4481,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20448,53.25,192
4482,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20492,53.36458333333333,192
4483,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,20492,53.36458333333333,192
4484,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20492,53.36458333333333,192
4485,0.0,,,,53.0,,,,,52,note_on,,100.0,53.0,100.0,20544,53.5,192
4486,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20544,53.5,192
4487,0.0,,,,57.0,,,,,0,note_on,,100.0,57.0,100.0,20544,53.5,192
4488,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20588,53.61458333333333,192
4489,0.0,,,,53.0,,,,,0,note_on,,0.0,53.0,0.0,20588,53.61458333333333,192
4490,0.0,,,,57.0,,,,,0,note_on,,0.0,57.0,0.0,20588,53.61458333333333,192
4491,0.0,,,,48.0,,,,,52,note_on,,100.0,48.0,100.0,20640,53.75,192
4492,0.0,,,,48.0,,,,,44,note_on,,0.0,48.0,0.0,20684,53.86458333333333,192
4493,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,20736,54.0,192
4494,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20736,54.0,192
4495,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,20736,54.0,192
4496,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,20780,54.11458333333333,192
4497,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,20780,54.11458333333333,192
4498,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,20780,54.11458333333333,192
4499,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,20832,54.25,192
4500,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20832,54.25,192
4501,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,20832,54.25,192
4502,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20876,54.36458333333333,192
4503,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,20876,54.36458333333333,192
4504,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,20876,54.36458333333333,192
4505,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,20928,54.5,192
4506,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,20928,54.5,192
4507,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,20928,54.5,192
4508,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,20972,54.61458333333333,192
4509,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,20972,54.61458333333333,192
4510,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,20972,54.61458333333333,192
4511,0.0,,,,55.0,,,,,52,note_on,,100.0,55.0,100.0,21024,54.75,192
4512,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,21024,54.75,192
4513,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,21024,54.75,192
4514,0.0,,,,64.0,,,,,44,note_on,,0.0,64.0,0.0,21068,54.86458333333333,192
4515,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,21068,54.86458333333333,192
4516,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,21068,54.86458333333333,192
4517,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,21120,55.0,192
4518,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,21120,55.0,192
4519,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,21120,55.0,192
4520,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,21164,55.11458333333333,192
4521,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,21164,55.11458333333333,192
4522,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,21164,55.11458333333333,192
4523,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,21216,55.25,192
4524,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,21216,55.25,192
4525,0.0,,,,64.0,,,,,0,note_on,,100.0,64.0,100.0,21216,55.25,192
4526,0.0,,,,55.0,,,,,44,note_on,,0.0,55.0,0.0,21260,55.36458333333333,192
4527,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,21260,55.36458333333333,192
4528,0.0,,,,60.0,,,,,0,note_on,,0.0,60.0,0.0,21260,55.36458333333333,192
4529,0.0,,,,64.0,,,,,52,note_on,,100.0,64.0,100.0,21312,55.5,192
4530,0.0,,,,60.0,,,,,0,note_on,,100.0,60.0,100.0,21312,55.5,192
4531,0.0,,,,55.0,,,,,0,note_on,,100.0,55.0,100.0,21312,55.5,192
4532,0.0,,,,60.0,,,,,44,note_on,,0.0,60.0,0.0,21356,55.61458333333333,192
4533,0.0,,,,64.0,,,,,0,note_on,,0.0,64.0,0.0,21356,55.61458333333333,192
4534,0.0,,,,55.0,,,,,0,note_on,,0.0,55.0,0.0,21356,55.61458333333333,192
4535,0.0,,,,60.0,,,,,52,note_on,,100.0,60.0,100.0,21408,55.75,192
