,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
1925,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1632,8.5,96,9.0_2.0,Acoustic Grand Piano
1926,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,1632,8.5,96,9.0_2.0,Acoustic Grand Piano
1927,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,1664,8.666666666666666,96,9.0_2.0,Acoustic Grand Piano
1928,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,1680,8.75,96,9.0_2.0,Acoustic Grand Piano
1929,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1696,8.833333333333332,96,9.0_2.0,Acoustic Grand Piano
1930,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,1712,8.916666666666666,96,9.0_2.0,Acoustic Grand Piano
1931,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1728,9.0,96,9.0_2.0,Acoustic Grand Piano
1932,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,1728,9.0,96,9.0_2.0,Acoustic Grand Piano
1933,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1744,9.083333333333332,96,9.0_2.0,Acoustic Grand Piano
1934,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,1776,9.25,96,9.0_2.0,Acoustic Grand Piano
1935,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1792,9.333333333333332,96,9.0_2.0,Acoustic Grand Piano
1936,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,1808,9.416666666666666,96,9.0_2.0,Acoustic Grand Piano
1937,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1824,9.5,96,9.0_2.0,Acoustic Grand Piano
1938,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,1824,9.5,96,9.0_2.0,Acoustic Grand Piano
1939,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,1856,9.666666666666666,96,9.0_2.0,Acoustic Grand Piano
1940,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,1872,9.75,96,9.0_2.0,Acoustic Grand Piano
1941,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1888,9.833333333333332,96,9.0_2.0,Acoustic Grand Piano
1942,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,1904,9.916666666666666,96,9.0_2.0,Acoustic Grand Piano
1943,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1920,10.0,96,9.0_2.0,Acoustic Grand Piano
1944,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,1920,10.0,96,9.0_2.0,Acoustic Grand Piano
1945,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1936,10.083333333333332,96,9.0_2.0,Acoustic Grand Piano
1946,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,1968,10.25,96,9.0_2.0,Acoustic Grand Piano
1947,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,1984,10.333333333333332,96,9.0_2.0,Acoustic Grand Piano
1948,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2000,10.416666666666666,96,9.0_2.0,Acoustic Grand Piano
1949,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2016,10.5,96,9.0_2.0,Acoustic Grand Piano
1950,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2016,10.5,96,9.0_2.0,Acoustic Grand Piano
1951,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,2048,10.666666666666666,96,9.0_2.0,Acoustic Grand Piano
1952,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2064,10.75,96,9.0_2.0,Acoustic Grand Piano
1953,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2080,10.833333333333332,96,9.0_2.0,Acoustic Grand Piano
1954,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2096,10.916666666666666,96,9.0_2.0,Acoustic Grand Piano
1955,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2112,11.0,96,9.0_2.0,Acoustic Grand Piano
1956,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2112,11.0,96,9.0_2.0,Acoustic Grand Piano
1957,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2128,11.083333333333332,96,9.0_2.0,Acoustic Grand Piano
1958,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2160,11.25,96,9.0_2.0,Acoustic Grand Piano
1959,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2176,11.333333333333332,96,9.0_2.0,Acoustic Grand Piano
1960,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2192,11.416666666666666,96,9.0_2.0,Acoustic Grand Piano
1961,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2208,11.5,96,9.0_2.0,Acoustic Grand Piano
1962,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2208,11.5,96,9.0_2.0,Acoustic Grand Piano
1963,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,2240,11.666666666666666,96,9.0_2.0,Acoustic Grand Piano
1964,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2256,11.75,96,9.0_2.0,Acoustic Grand Piano
1965,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2272,11.833333333333332,96,9.0_2.0,Acoustic Grand Piano
1966,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2288,11.916666666666666,96,9.0_2.0,Acoustic Grand Piano
1967,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2304,12.0,96,9.0_3.0,Acoustic Grand Piano
1968,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2304,12.0,96,9.0_3.0,Acoustic Grand Piano
1969,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2320,12.083333333333332,96,9.0_3.0,Acoustic Grand Piano
1970,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2352,12.25,96,9.0_3.0,Acoustic Grand Piano
1971,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2368,12.333333333333332,96,9.0_3.0,Acoustic Grand Piano
1972,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2384,12.416666666666666,96,9.0_3.0,Acoustic Grand Piano
1973,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2400,12.5,96,9.0_3.0,Acoustic Grand Piano
1974,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2400,12.5,96,9.0_3.0,Acoustic Grand Piano
1975,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,2432,12.666666666666666,96,9.0_3.0,Acoustic Grand Piano
1976,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2448,12.75,96,9.0_3.0,Acoustic Grand Piano
1977,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2464,12.833333333333332,96,9.0_3.0,Acoustic Grand Piano
1978,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2480,12.916666666666666,96,9.0_3.0,Acoustic Grand Piano
1979,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2496,13.0,96,9.0_3.0,Acoustic Grand Piano
1980,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2496,13.0,96,9.0_3.0,Acoustic Grand Piano
1981,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2512,13.083333333333332,96,9.0_3.0,Acoustic Grand Piano
1982,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2544,13.25,96,9.0_3.0,Acoustic Grand Piano
1983,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2560,13.333333333333332,96,9.0_3.0,Acoustic Grand Piano
1984,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2576,13.416666666666666,96,9.0_3.0,Acoustic Grand Piano
1985,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2592,13.5,96,9.0_3.0,Acoustic Grand Piano
1986,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2592,13.5,96,9.0_3.0,Acoustic Grand Piano
1987,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,2624,13.666666666666666,96,9.0_3.0,Acoustic Grand Piano
1988,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2640,13.75,96,9.0_3.0,Acoustic Grand Piano
1989,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2656,13.833333333333332,96,9.0_3.0,Acoustic Grand Piano
1990,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2672,13.916666666666666,96,9.0_3.0,Acoustic Grand Piano
1991,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2688,14.0,96,9.0_3.0,Acoustic Grand Piano
1992,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2688,14.0,96,9.0_3.0,Acoustic Grand Piano
1993,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2704,14.083333333333332,96,9.0_3.0,Acoustic Grand Piano
1994,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2736,14.25,96,9.0_3.0,Acoustic Grand Piano
1995,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2752,14.333333333333332,96,9.0_3.0,Acoustic Grand Piano
1996,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2768,14.416666666666666,96,9.0_3.0,Acoustic Grand Piano
1997,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2784,14.5,96,9.0_3.0,Acoustic Grand Piano
1998,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2784,14.5,96,9.0_3.0,Acoustic Grand Piano
1999,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,2816,14.666666666666666,96,9.0_3.0,Acoustic Grand Piano
2000,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2832,14.75,96,9.0_3.0,Acoustic Grand Piano
2001,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2848,14.833333333333332,96,9.0_3.0,Acoustic Grand Piano
2002,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2864,14.916666666666666,96,9.0_3.0,Acoustic Grand Piano
2003,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2880,15.0,96,9.0_3.0,Acoustic Grand Piano
2004,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2880,15.0,96,9.0_3.0,Acoustic Grand Piano
2005,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2896,15.083333333333332,96,9.0_3.0,Acoustic Grand Piano
2006,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,2928,15.25,96,9.0_3.0,Acoustic Grand Piano
2007,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2944,15.333333333333332,96,9.0_3.0,Acoustic Grand Piano
2008,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,2960,15.416666666666666,96,9.0_3.0,Acoustic Grand Piano
2009,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,2976,15.5,96,9.0_3.0,Acoustic Grand Piano
2010,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,2976,15.5,96,9.0_3.0,Acoustic Grand Piano
2011,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3008,15.666666666666666,96,9.0_3.0,Acoustic Grand Piano
2012,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3024,15.75,96,9.0_3.0,Acoustic Grand Piano
2013,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3040,15.833333333333332,96,9.0_3.0,Acoustic Grand Piano
2014,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3056,15.916666666666666,96,9.0_3.0,Acoustic Grand Piano
2015,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3072,16.0,96,9.0_4.0,Acoustic Grand Piano
2016,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3072,16.0,96,9.0_4.0,Acoustic Grand Piano
2017,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3088,16.083333333333332,96,9.0_4.0,Acoustic Grand Piano
2018,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3120,16.25,96,9.0_4.0,Acoustic Grand Piano
2019,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3136,16.333333333333332,96,9.0_4.0,Acoustic Grand Piano
2020,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3152,16.416666666666664,96,9.0_4.0,Acoustic Grand Piano
2021,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3168,16.5,96,9.0_4.0,Acoustic Grand Piano
2022,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3168,16.5,96,9.0_4.0,Acoustic Grand Piano
2023,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3200,16.666666666666664,96,9.0_4.0,Acoustic Grand Piano
2024,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3216,16.75,96,9.0_4.0,Acoustic Grand Piano
2025,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3232,16.833333333333332,96,9.0_4.0,Acoustic Grand Piano
2026,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3248,16.916666666666664,96,9.0_4.0,Acoustic Grand Piano
2027,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3264,17.0,96,9.0_4.0,Acoustic Grand Piano
2028,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3264,17.0,96,9.0_4.0,Acoustic Grand Piano
2029,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3280,17.083333333333332,96,9.0_4.0,Acoustic Grand Piano
2030,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3312,17.25,96,9.0_4.0,Acoustic Grand Piano
2031,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3328,17.333333333333332,96,9.0_4.0,Acoustic Grand Piano
2032,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3344,17.416666666666664,96,9.0_4.0,Acoustic Grand Piano
2033,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3360,17.5,96,9.0_4.0,Acoustic Grand Piano
2034,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3360,17.5,96,9.0_4.0,Acoustic Grand Piano
2035,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3392,17.666666666666664,96,9.0_4.0,Acoustic Grand Piano
2036,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3408,17.75,96,9.0_4.0,Acoustic Grand Piano
2037,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3424,17.833333333333332,96,9.0_4.0,Acoustic Grand Piano
2038,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3440,17.916666666666664,96,9.0_4.0,Acoustic Grand Piano
2039,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3456,18.0,96,9.0_4.0,Acoustic Grand Piano
2040,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3456,18.0,96,9.0_4.0,Acoustic Grand Piano
2041,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3472,18.083333333333332,96,9.0_4.0,Acoustic Grand Piano
2042,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3504,18.25,96,9.0_4.0,Acoustic Grand Piano
2043,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3520,18.333333333333332,96,9.0_4.0,Acoustic Grand Piano
2044,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3536,18.416666666666664,96,9.0_4.0,Acoustic Grand Piano
2045,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3552,18.5,96,9.0_4.0,Acoustic Grand Piano
2046,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3552,18.5,96,9.0_4.0,Acoustic Grand Piano
2047,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3584,18.666666666666664,96,9.0_4.0,Acoustic Grand Piano
2048,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3600,18.75,96,9.0_4.0,Acoustic Grand Piano
2049,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3616,18.833333333333332,96,9.0_4.0,Acoustic Grand Piano
2050,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3632,18.916666666666664,96,9.0_4.0,Acoustic Grand Piano
2051,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3648,19.0,96,9.0_4.0,Acoustic Grand Piano
2052,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3648,19.0,96,9.0_4.0,Acoustic Grand Piano
2053,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3664,19.083333333333332,96,9.0_4.0,Acoustic Grand Piano
2054,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3696,19.25,96,9.0_4.0,Acoustic Grand Piano
2055,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3712,19.333333333333332,96,9.0_4.0,Acoustic Grand Piano
2056,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3728,19.416666666666664,96,9.0_4.0,Acoustic Grand Piano
2057,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3744,19.5,96,9.0_4.0,Acoustic Grand Piano
2058,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3744,19.5,96,9.0_4.0,Acoustic Grand Piano
2059,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3776,19.666666666666664,96,9.0_4.0,Acoustic Grand Piano
2060,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3792,19.75,96,9.0_4.0,Acoustic Grand Piano
2061,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3808,19.833333333333332,96,9.0_4.0,Acoustic Grand Piano
2062,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3824,19.916666666666664,96,9.0_4.0,Acoustic Grand Piano
2063,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3840,20.0,96,9.0_5.0,Acoustic Grand Piano
2064,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3840,20.0,96,9.0_5.0,Acoustic Grand Piano
2065,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3856,20.083333333333332,96,9.0_5.0,Acoustic Grand Piano
2066,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,3888,20.25,96,9.0_5.0,Acoustic Grand Piano
2067,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3904,20.333333333333332,96,9.0_5.0,Acoustic Grand Piano
2068,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3920,20.416666666666664,96,9.0_5.0,Acoustic Grand Piano
2069,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,3936,20.5,96,9.0_5.0,Acoustic Grand Piano
2070,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,3936,20.5,96,9.0_5.0,Acoustic Grand Piano
2071,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,3968,20.666666666666664,96,9.0_5.0,Acoustic Grand Piano
2072,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,3984,20.75,96,9.0_5.0,Acoustic Grand Piano
2073,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4000,20.833333333333332,96,9.0_5.0,Acoustic Grand Piano
2074,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4016,20.916666666666664,96,9.0_5.0,Acoustic Grand Piano
2075,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4032,21.0,96,9.0_5.0,Acoustic Grand Piano
2076,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4032,21.0,96,9.0_5.0,Acoustic Grand Piano
2077,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4048,21.083333333333332,96,9.0_5.0,Acoustic Grand Piano
2078,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4080,21.25,96,9.0_5.0,Acoustic Grand Piano
2079,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4096,21.333333333333332,96,9.0_5.0,Acoustic Grand Piano
2080,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4112,21.416666666666664,96,9.0_5.0,Acoustic Grand Piano
2081,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4128,21.5,96,9.0_5.0,Acoustic Grand Piano
2082,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4128,21.5,96,9.0_5.0,Acoustic Grand Piano
2083,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4160,21.666666666666664,96,9.0_5.0,Acoustic Grand Piano
2084,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4176,21.75,96,9.0_5.0,Acoustic Grand Piano
2085,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4192,21.833333333333332,96,9.0_5.0,Acoustic Grand Piano
2086,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4208,21.916666666666664,96,9.0_5.0,Acoustic Grand Piano
2087,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4224,22.0,96,9.0_5.0,Acoustic Grand Piano
2088,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4224,22.0,96,9.0_5.0,Acoustic Grand Piano
2089,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4240,22.083333333333332,96,9.0_5.0,Acoustic Grand Piano
2090,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4272,22.25,96,9.0_5.0,Acoustic Grand Piano
2091,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4288,22.333333333333332,96,9.0_5.0,Acoustic Grand Piano
2092,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4304,22.416666666666664,96,9.0_5.0,Acoustic Grand Piano
2093,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4320,22.5,96,9.0_5.0,Acoustic Grand Piano
2094,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4320,22.5,96,9.0_5.0,Acoustic Grand Piano
2095,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4352,22.666666666666664,96,9.0_5.0,Acoustic Grand Piano
2096,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4368,22.75,96,9.0_5.0,Acoustic Grand Piano
2097,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4384,22.833333333333332,96,9.0_5.0,Acoustic Grand Piano
2098,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4400,22.916666666666664,96,9.0_5.0,Acoustic Grand Piano
2099,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4416,23.0,96,9.0_5.0,Acoustic Grand Piano
2100,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4416,23.0,96,9.0_5.0,Acoustic Grand Piano
2101,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4432,23.083333333333332,96,9.0_5.0,Acoustic Grand Piano
2102,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4464,23.25,96,9.0_5.0,Acoustic Grand Piano
2103,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4480,23.333333333333332,96,9.0_5.0,Acoustic Grand Piano
2104,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4496,23.416666666666664,96,9.0_5.0,Acoustic Grand Piano
2105,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4512,23.5,96,9.0_5.0,Acoustic Grand Piano
2106,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4512,23.5,96,9.0_5.0,Acoustic Grand Piano
2107,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4544,23.666666666666664,96,9.0_5.0,Acoustic Grand Piano
2108,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4560,23.75,96,9.0_5.0,Acoustic Grand Piano
2109,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4576,23.833333333333332,96,9.0_5.0,Acoustic Grand Piano
2110,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4592,23.916666666666664,96,9.0_5.0,Acoustic Grand Piano
2111,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4608,24.0,96,9.0_6.0,Acoustic Grand Piano
2112,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4608,24.0,96,9.0_6.0,Acoustic Grand Piano
2113,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4624,24.083333333333332,96,9.0_6.0,Acoustic Grand Piano
2114,9.0,,,,,,42.0,,,,32,note_on,,96.0,42.0,96.0,4656,24.25,96,9.0_6.0,Acoustic Grand Piano
2115,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4672,24.333333333333332,96,9.0_6.0,Acoustic Grand Piano
2116,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4688,24.416666666666664,96,9.0_6.0,Acoustic Grand Piano
2117,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4704,24.5,96,9.0_6.0,Acoustic Grand Piano
2118,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4704,24.5,96,9.0_6.0,Acoustic Grand Piano
2119,9.0,,,,,,42.0,,,,32,note_off,,64.0,42.0,64.0,4736,24.666666666666664,96,9.0_6.0,Acoustic Grand Piano
2120,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4752,24.75,96,9.0_6.0,Acoustic Grand Piano
2121,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4768,24.833333333333332,96,9.0_6.0,Acoustic Grand Piano
2122,9.0,,,,,,42.0,,,,16,note_on,,96.0,42.0,96.0,4784,24.916666666666664,96,9.0_6.0,Acoustic Grand Piano
2123,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4800,25.0,96,9.0_6.0,Acoustic Grand Piano
2124,9.0,,,,,,42.0,,,,0,note_on,,96.0,42.0,96.0,4800,25.0,96,9.0_6.0,Acoustic Grand Piano
2125,9.0,,,,,,42.0,,,,16,note_off,,64.0,42.0,64.0,4816,25.083333333333332,96,9.0_6.0,Acoustic Grand Piano
