     ,channel ,clocks_per_click ,control ,denominator ,name                                     ,notated_32nd_notes_per_beat ,note ,numerator ,pitch  ,program ,tempo    ,time   ,type           ,value ,velocity ,note_midi_value ,note_velocity ,note_time ,note_seconds           ,tpb ,channel_chunk ,instrument
968  ,0.0     ,                 ,        ,            ,                                         ,                            ,55.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,86.0     ,55.0            ,86.0          ,140400    ,146.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
969  ,0.0     ,                 ,        ,            ,                                         ,                            ,67.0 ,          ,       ,        ,         ,240    ,note_off       ,      ,80.0     ,67.0            ,80.0          ,140640    ,146.5                  ,480 ,0.0_36.0      ,Overdriven Guitar
970  ,0.0     ,                 ,        ,            ,                                         ,                            ,62.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,62.0            ,80.0          ,140640    ,146.5                  ,480 ,0.0_36.0      ,Overdriven Guitar
971  ,0.0     ,                 ,        ,            ,                                         ,                            ,55.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,55.0            ,80.0          ,140640    ,146.5                  ,480 ,0.0_36.0      ,Overdriven Guitar
972  ,0.0     ,                 ,        ,            ,                                         ,                            ,64.0 ,          ,       ,        ,         ,120    ,note_on        ,      ,95.0     ,64.0            ,95.0          ,140760    ,146.625                ,480 ,0.0_36.0      ,Overdriven Guitar
973  ,0.0     ,                 ,        ,            ,                                         ,                            ,59.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,59.0            ,95.0          ,140760    ,146.625                ,480 ,0.0_36.0      ,Overdriven Guitar
974  ,0.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,52.0            ,95.0          ,140760    ,146.625                ,480 ,0.0_36.0      ,Overdriven Guitar
975  ,0.0     ,                 ,        ,            ,                                         ,                            ,64.0 ,          ,       ,        ,         ,240    ,note_off       ,      ,80.0     ,64.0            ,80.0          ,141000    ,146.875                ,480 ,0.0_36.0      ,Overdriven Guitar
976  ,0.0     ,                 ,        ,            ,                                         ,                            ,59.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,59.0            ,80.0          ,141000    ,146.875                ,480 ,0.0_36.0      ,Overdriven Guitar
977  ,0.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,52.0            ,80.0          ,141000    ,146.875                ,480 ,0.0_36.0      ,Overdriven Guitar
978  ,0.0     ,                 ,        ,            ,                                         ,                            ,62.0 ,          ,       ,        ,         ,120    ,note_on        ,      ,95.0     ,62.0            ,95.0          ,141120    ,147.0                  ,480 ,0.0_36.0      ,Overdriven Guitar
979  ,0.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,57.0            ,95.0          ,141120    ,147.0                  ,480 ,0.0_36.0      ,Overdriven Guitar
980  ,0.0     ,                 ,        ,            ,                                         ,                            ,50.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,50.0            ,95.0          ,141120    ,147.0                  ,480 ,0.0_36.0      ,Overdriven Guitar
981  ,0.0     ,                 ,        ,            ,                                         ,                            ,62.0 ,          ,       ,        ,         ,240    ,note_off       ,      ,80.0     ,62.0            ,80.0          ,141360    ,147.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
982  ,0.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,57.0            ,80.0          ,141360    ,147.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
983  ,0.0     ,                 ,        ,            ,                                         ,                            ,50.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,50.0            ,80.0          ,141360    ,147.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
984  ,0.0     ,                 ,        ,            ,                                         ,                            ,60.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,60.0            ,95.0          ,141360    ,147.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
985  ,0.0     ,                 ,        ,            ,                                         ,                            ,55.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,55.0            ,95.0          ,141360    ,147.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
986  ,0.0     ,                 ,        ,            ,                                         ,                            ,48.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,48.0            ,95.0          ,141360    ,147.25                 ,480 ,0.0_36.0      ,Overdriven Guitar
987  ,0.0     ,                 ,        ,            ,                                         ,                            ,60.0 ,          ,       ,        ,         ,960    ,note_off       ,      ,80.0     ,60.0            ,80.0          ,142320    ,148.25                 ,480 ,0.0_37.0      ,Overdriven Guitar
988  ,0.0     ,                 ,        ,            ,                                         ,                            ,55.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,55.0            ,80.0          ,142320    ,148.25                 ,480 ,0.0_37.0      ,Overdriven Guitar
