,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
222,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,13080,13.625,480,0.0_3.0,Distortion Guitar
223,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,13080,13.625,480,0.0_3.0,Distortion Guitar
224,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,13440,14.0,480,0.0_3.0,Distortion Guitar
225,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,13440,14.0,480,0.0_3.0,Distortion Guitar
226,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,13440,14.0,480,0.0_3.0,Distortion Guitar
227,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,13440,14.0,480,0.0_3.0,Distortion Guitar
228,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,13440,14.0,480,0.0_3.0,Distortion Guitar
229,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,13440,14.0,480,0.0_3.0,Distortion Guitar
230,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,13680,14.25,480,0.0_3.0,Distortion Guitar
231,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,13680,14.25,480,0.0_3.0,Distortion Guitar
232,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,13680,14.25,480,0.0_3.0,Distortion Guitar
233,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,13920,14.5,480,0.0_3.0,Distortion Guitar
234,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,13920,14.5,480,0.0_3.0,Distortion Guitar
235,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,13920,14.5,480,0.0_3.0,Distortion Guitar
236,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,14280,14.875,480,0.0_3.0,Distortion Guitar
237,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,14280,14.875,480,0.0_3.0,Distortion Guitar
238,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,14280,14.875,480,0.0_3.0,Distortion Guitar
239,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,14400,15.0,480,0.0_3.0,Distortion Guitar
240,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,14400,15.0,480,0.0_3.0,Distortion Guitar
241,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,14400,15.0,480,0.0_3.0,Distortion Guitar
242,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,14760,15.375,480,0.0_3.0,Distortion Guitar
243,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,14760,15.375,480,0.0_3.0,Distortion Guitar
244,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,14760,15.375,480,0.0_3.0,Distortion Guitar
245,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,14880,15.5,480,0.0_3.0,Distortion Guitar
246,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,14880,15.5,480,0.0_3.0,Distortion Guitar
247,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,14880,15.5,480,0.0_3.0,Distortion Guitar
248,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,15240,15.875,480,0.0_3.0,Distortion Guitar
249,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,15240,15.875,480,0.0_3.0,Distortion Guitar
250,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,15240,15.875,480,0.0_3.0,Distortion Guitar
251,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,15360,16.0,480,0.0_4.0,Distortion Guitar
252,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,15360,16.0,480,0.0_4.0,Distortion Guitar
253,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,15360,16.0,480,0.0_4.0,Distortion Guitar
254,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,15720,16.375,480,0.0_4.0,Distortion Guitar
255,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,15720,16.375,480,0.0_4.0,Distortion Guitar
256,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,15720,16.375,480,0.0_4.0,Distortion Guitar
257,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,15840,16.5,480,0.0_4.0,Distortion Guitar
258,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,15840,16.5,480,0.0_4.0,Distortion Guitar
259,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,15840,16.5,480,0.0_4.0,Distortion Guitar
260,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,16200,16.875,480,0.0_4.0,Distortion Guitar
261,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,16200,16.875,480,0.0_4.0,Distortion Guitar
262,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,16200,16.875,480,0.0_4.0,Distortion Guitar
263,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,16320,17.0,480,0.0_4.0,Distortion Guitar
264,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,16320,17.0,480,0.0_4.0,Distortion Guitar
265,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,16320,17.0,480,0.0_4.0,Distortion Guitar
266,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,16680,17.375,480,0.0_4.0,Distortion Guitar
267,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,16680,17.375,480,0.0_4.0,Distortion Guitar
268,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,16680,17.375,480,0.0_4.0,Distortion Guitar
269,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,16800,17.5,480,0.0_4.0,Distortion Guitar
270,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,16800,17.5,480,0.0_4.0,Distortion Guitar
271,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,16800,17.5,480,0.0_4.0,Distortion Guitar
272,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,16920,17.625,480,0.0_4.0,Distortion Guitar
273,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,16920,17.625,480,0.0_4.0,Distortion Guitar
274,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,16920,17.625,480,0.0_4.0,Distortion Guitar
275,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,16920,17.625,480,0.0_4.0,Distortion Guitar
276,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,16920,17.625,480,0.0_4.0,Distortion Guitar
277,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,16920,17.625,480,0.0_4.0,Distortion Guitar
278,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,17280,18.0,480,0.0_4.0,Distortion Guitar
279,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,17280,18.0,480,0.0_4.0,Distortion Guitar
280,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,17280,18.0,480,0.0_4.0,Distortion Guitar
281,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,17280,18.0,480,0.0_4.0,Distortion Guitar
282,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,17280,18.0,480,0.0_4.0,Distortion Guitar
283,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,17280,18.0,480,0.0_4.0,Distortion Guitar
284,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,17520,18.25,480,0.0_4.0,Distortion Guitar
285,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,17520,18.25,480,0.0_4.0,Distortion Guitar
286,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,17520,18.25,480,0.0_4.0,Distortion Guitar
287,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,17760,18.5,480,0.0_4.0,Distortion Guitar
288,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,17760,18.5,480,0.0_4.0,Distortion Guitar
289,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,17760,18.5,480,0.0_4.0,Distortion Guitar
290,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,18120,18.875,480,0.0_4.0,Distortion Guitar
291,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,18120,18.875,480,0.0_4.0,Distortion Guitar
292,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,18120,18.875,480,0.0_4.0,Distortion Guitar
293,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,18240,19.0,480,0.0_4.0,Distortion Guitar
294,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,18240,19.0,480,0.0_4.0,Distortion Guitar
295,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,18240,19.0,480,0.0_4.0,Distortion Guitar
296,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,18600,19.375,480,0.0_4.0,Distortion Guitar
297,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,18600,19.375,480,0.0_4.0,Distortion Guitar
298,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,18600,19.375,480,0.0_4.0,Distortion Guitar
299,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,18720,19.5,480,0.0_4.0,Distortion Guitar
300,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,18720,19.5,480,0.0_4.0,Distortion Guitar
301,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,18720,19.5,480,0.0_4.0,Distortion Guitar
302,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,19080,19.875,480,0.0_4.0,Distortion Guitar
303,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,19080,19.875,480,0.0_4.0,Distortion Guitar
304,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,19080,19.875,480,0.0_4.0,Distortion Guitar
305,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,19200,20.0,480,0.0_5.0,Distortion Guitar
306,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,19200,20.0,480,0.0_5.0,Distortion Guitar
307,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,19200,20.0,480,0.0_5.0,Distortion Guitar
308,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,19560,20.375,480,0.0_5.0,Distortion Guitar
309,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,19560,20.375,480,0.0_5.0,Distortion Guitar
310,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,19560,20.375,480,0.0_5.0,Distortion Guitar
311,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,19680,20.5,480,0.0_5.0,Distortion Guitar
312,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,19680,20.5,480,0.0_5.0,Distortion Guitar
313,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,19680,20.5,480,0.0_5.0,Distortion Guitar
314,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,20040,20.875,480,0.0_5.0,Distortion Guitar
315,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,20040,20.875,480,0.0_5.0,Distortion Guitar
316,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,20040,20.875,480,0.0_5.0,Distortion Guitar
317,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,20160,21.0,480,0.0_5.0,Distortion Guitar
318,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,20160,21.0,480,0.0_5.0,Distortion Guitar
319,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,20160,21.0,480,0.0_5.0,Distortion Guitar
320,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,20520,21.375,480,0.0_5.0,Distortion Guitar
321,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,20520,21.375,480,0.0_5.0,Distortion Guitar
322,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,20520,21.375,480,0.0_5.0,Distortion Guitar
323,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,20640,21.5,480,0.0_5.0,Distortion Guitar
324,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,20640,21.5,480,0.0_5.0,Distortion Guitar
325,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,20640,21.5,480,0.0_5.0,Distortion Guitar
326,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,20760,21.625,480,0.0_5.0,Distortion Guitar
327,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,20760,21.625,480,0.0_5.0,Distortion Guitar
328,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,20760,21.625,480,0.0_5.0,Distortion Guitar
329,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,20760,21.625,480,0.0_5.0,Distortion Guitar
330,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,20760,21.625,480,0.0_5.0,Distortion Guitar
331,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,20760,21.625,480,0.0_5.0,Distortion Guitar
332,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,21120,22.0,480,0.0_5.0,Distortion Guitar
333,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,21120,22.0,480,0.0_5.0,Distortion Guitar
334,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,21120,22.0,480,0.0_5.0,Distortion Guitar
335,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,21120,22.0,480,0.0_5.0,Distortion Guitar
336,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,21120,22.0,480,0.0_5.0,Distortion Guitar
337,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,21120,22.0,480,0.0_5.0,Distortion Guitar
338,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,21360,22.25,480,0.0_5.0,Distortion Guitar
339,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,21360,22.25,480,0.0_5.0,Distortion Guitar
340,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,21360,22.25,480,0.0_5.0,Distortion Guitar
341,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,21600,22.5,480,0.0_5.0,Distortion Guitar
342,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,21600,22.5,480,0.0_5.0,Distortion Guitar
343,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,21600,22.5,480,0.0_5.0,Distortion Guitar
344,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,21960,22.875,480,0.0_5.0,Distortion Guitar
345,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,21960,22.875,480,0.0_5.0,Distortion Guitar
346,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,21960,22.875,480,0.0_5.0,Distortion Guitar
347,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,22080,23.0,480,0.0_5.0,Distortion Guitar
348,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,22080,23.0,480,0.0_5.0,Distortion Guitar
349,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,22080,23.0,480,0.0_5.0,Distortion Guitar
350,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,22440,23.375,480,0.0_5.0,Distortion Guitar
351,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,22440,23.375,480,0.0_5.0,Distortion Guitar
352,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,22440,23.375,480,0.0_5.0,Distortion Guitar
353,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,22560,23.5,480,0.0_5.0,Distortion Guitar
354,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,22560,23.5,480,0.0_5.0,Distortion Guitar
355,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,22560,23.5,480,0.0_5.0,Distortion Guitar
356,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,22920,23.875,480,0.0_5.0,Distortion Guitar
357,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,22920,23.875,480,0.0_5.0,Distortion Guitar
358,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,22920,23.875,480,0.0_5.0,Distortion Guitar
359,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,23040,24.0,480,0.0_6.0,Distortion Guitar
360,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,23040,24.0,480,0.0_6.0,Distortion Guitar
361,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,23040,24.0,480,0.0_6.0,Distortion Guitar
362,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,23400,24.375,480,0.0_6.0,Distortion Guitar
363,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,23400,24.375,480,0.0_6.0,Distortion Guitar
364,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,23400,24.375,480,0.0_6.0,Distortion Guitar
365,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,23520,24.5,480,0.0_6.0,Distortion Guitar
366,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,23520,24.5,480,0.0_6.0,Distortion Guitar
367,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,23520,24.5,480,0.0_6.0,Distortion Guitar
368,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,23880,24.875,480,0.0_6.0,Distortion Guitar
369,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,23880,24.875,480,0.0_6.0,Distortion Guitar
370,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,23880,24.875,480,0.0_6.0,Distortion Guitar
371,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,24000,25.0,480,0.0_6.0,Distortion Guitar
372,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,24000,25.0,480,0.0_6.0,Distortion Guitar
373,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,24000,25.0,480,0.0_6.0,Distortion Guitar
374,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,24360,25.375,480,0.0_6.0,Distortion Guitar
375,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,24360,25.375,480,0.0_6.0,Distortion Guitar
376,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,24360,25.375,480,0.0_6.0,Distortion Guitar
377,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,24480,25.5,480,0.0_6.0,Distortion Guitar
378,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,24480,25.5,480,0.0_6.0,Distortion Guitar
379,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,24480,25.5,480,0.0_6.0,Distortion Guitar
380,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,24600,25.625,480,0.0_6.0,Distortion Guitar
381,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,24600,25.625,480,0.0_6.0,Distortion Guitar
382,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,24600,25.625,480,0.0_6.0,Distortion Guitar
383,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,24600,25.625,480,0.0_6.0,Distortion Guitar
384,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,24600,25.625,480,0.0_6.0,Distortion Guitar
385,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,24600,25.625,480,0.0_6.0,Distortion Guitar
386,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,24960,26.0,480,0.0_6.0,Distortion Guitar
387,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,24960,26.0,480,0.0_6.0,Distortion Guitar
388,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,24960,26.0,480,0.0_6.0,Distortion Guitar
389,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,24960,26.0,480,0.0_6.0,Distortion Guitar
390,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,24960,26.0,480,0.0_6.0,Distortion Guitar
391,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,24960,26.0,480,0.0_6.0,Distortion Guitar
392,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,25200,26.25,480,0.0_6.0,Distortion Guitar
393,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,25200,26.25,480,0.0_6.0,Distortion Guitar
394,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,25200,26.25,480,0.0_6.0,Distortion Guitar
395,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,25440,26.5,480,0.0_6.0,Distortion Guitar
396,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,25440,26.5,480,0.0_6.0,Distortion Guitar
397,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,25440,26.5,480,0.0_6.0,Distortion Guitar
398,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,25800,26.875,480,0.0_6.0,Distortion Guitar
399,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,25800,26.875,480,0.0_6.0,Distortion Guitar
400,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,25800,26.875,480,0.0_6.0,Distortion Guitar
401,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,25920,27.0,480,0.0_6.0,Distortion Guitar
402,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,25920,27.0,480,0.0_6.0,Distortion Guitar
403,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,25920,27.0,480,0.0_6.0,Distortion Guitar
404,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,26280,27.375,480,0.0_6.0,Distortion Guitar
405,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,26280,27.375,480,0.0_6.0,Distortion Guitar
406,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,26280,27.375,480,0.0_6.0,Distortion Guitar
407,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,26400,27.5,480,0.0_6.0,Distortion Guitar
408,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,26400,27.5,480,0.0_6.0,Distortion Guitar
409,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,26400,27.5,480,0.0_6.0,Distortion Guitar
410,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,26760,27.875,480,0.0_6.0,Distortion Guitar
411,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,26760,27.875,480,0.0_6.0,Distortion Guitar
412,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,26760,27.875,480,0.0_6.0,Distortion Guitar
413,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,26880,28.0,480,0.0_7.0,Distortion Guitar
414,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,26880,28.0,480,0.0_7.0,Distortion Guitar
415,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,26880,28.0,480,0.0_7.0,Distortion Guitar
416,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,27240,28.375,480,0.0_7.0,Distortion Guitar
417,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,27240,28.375,480,0.0_7.0,Distortion Guitar
418,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,27240,28.375,480,0.0_7.0,Distortion Guitar
419,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,27360,28.5,480,0.0_7.0,Distortion Guitar
420,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,27360,28.5,480,0.0_7.0,Distortion Guitar
421,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,27360,28.5,480,0.0_7.0,Distortion Guitar
422,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,27720,28.875,480,0.0_7.0,Distortion Guitar
423,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,27720,28.875,480,0.0_7.0,Distortion Guitar
424,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,27720,28.875,480,0.0_7.0,Distortion Guitar
425,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,27840,29.0,480,0.0_7.0,Distortion Guitar
426,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,27840,29.0,480,0.0_7.0,Distortion Guitar
427,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,27840,29.0,480,0.0_7.0,Distortion Guitar
428,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,28200,29.375,480,0.0_7.0,Distortion Guitar
429,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,28200,29.375,480,0.0_7.0,Distortion Guitar
430,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,28200,29.375,480,0.0_7.0,Distortion Guitar
431,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,28320,29.5,480,0.0_7.0,Distortion Guitar
432,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,28320,29.5,480,0.0_7.0,Distortion Guitar
433,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,28320,29.5,480,0.0_7.0,Distortion Guitar
434,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,28440,29.625,480,0.0_7.0,Distortion Guitar
